level,market,brand_id,brand_name,brand_normalized,matched_brand_in_master,current_value,target_value,policy,match_type,action,confidence
ml,ml_008,sb_008_00316,텔미텐션 플러스,텔미텐션플러스,텔미텐션플러스,Telmisartan/Hydrochlorothiazide,Telmisartan/Hydrochlorothiazide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00163,텔미토,텔미토,텔미토,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00334,텔미토 플러스,텔미토플러스,텔미토플러스,Telmisartan/Hydrochlorothiazide,Telmisartan/Hydrochlorothiazide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00168,텔미트렌,텔미트렌,텔미트렌,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00339,텔미트렌 플러스,텔미트렌플러스,텔미트렌플러스,Telmisartan/Hydrochlorothiazide,Telmisartan/Hydrochlorothiazide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00547,텔미트윈,텔미트윈,텔미트윈,Telmisartan/amlodipine,Telmisartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00169,텔미프리,텔미프리,텔미프리,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00550,텔민스타,텔민스타,텔민스타,Telmisartan/amlodipine,Telmisartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00142,텔바로,텔바로,텔바로,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00553,텔사로핀,텔사로핀,텔사로핀,Telmisartan/amlodipine,Telmisartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00165,텔카디,텔카디,텔카디,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00336,텔카디 플러스,텔카디플러스,텔카디플러스,Telmisartan/Hydrochlorothiazide,Telmisartan/Hydrochlorothiazide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00481,텔카디핀,텔카디핀,텔카디핀,Telmisartan/amlodipine,Telmisartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00128,텔카딘,텔카딘,텔카딘,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00171,텔카탄,텔카탄,텔카탄,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00341,텔카탄 플러스,텔카탄플러스,텔카탄플러스,Telmisartan/Hydrochlorothiazide,Telmisartan/Hydrochlorothiazide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00160,텔탄,텔탄,텔탄,Telmisartan,Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00525,텔탄스타,텔탄스타,텔탄스타,Telmisartan/amlodipine,Telmisartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00549,텔핀스타,텔핀스타,텔핀스타,Telmisartan/amlodipine,Telmisartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_01061,토렘,토렘,토렘,Torasemide,Torasemide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_01062,토르셈,토르셈,토르셈,Torasemide,Torasemide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_01059,토르신,토르신,토르신,Torasemide,Torasemide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00965,토스젯 에이,토스젯에이,토스젯에이,Atorvastatin/EZ/Amlodipine,Atorvastatin/EZ/Amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00993,투믹스,투믹스,투믹스,Atorvastatin/Amlodipine,Atorvastatin/Amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_01029,투베로,투베로,투베로,Rosuvastatin/Fimasartan,Rosuvastatin/Fimasartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00528,투탑스,투탑스,투탑스,Telmisartan/amlodipine,Telmisartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00398,투탑스 플러스,투탑스플러스,투탑스플러스,Temisartan/amlodipine/Hydrochlothiazide,Temisartan/amlodipine/Hydrochlothiazide,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00616,투투포지,투투포지,투투포지,Valsartan/amlodipine,Valsartan/amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00978,트레블,트레블,트레블,Rosuvastatin/Telmisartan/Amlodipine,Rosuvastatin/Telmisartan/Amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00418,트루베타,트루베타,트루베타,Telmisartan/Amlodipine/Chlorthalidone,Telmisartan/Amlodipine/Chlorthalidone,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00417,트루셋,트루셋,트루셋,Telmisartan/amlodipine/Chlorthalidone | Telmisartan/Amlodipine/Chlorthalidone,Telmisartan/amlodipine/Chlorthalidone,molecule,normalized,UPDATE,HIGH
ml,ml_008,sb_008_01043,트루스타,트루스타,트루스타,Rosuvastatin/Telmisartan,Rosuvastatin/Telmisartan,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_01086,트리아핀,트리아핀,트리아핀,felodipine/ramipril,felodipine/ramipril,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_00976,트리인원,트리인원,트리인원,Rosuvastatin/Telmisartan/Amlodipine,Rosuvastatin/Telmisartan/Amlodipine,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_01083,트리테이스,트리테이스,트리테이스,Ramipril,Ramipril,molecule,normalized,NOOP,HIGH
ml,ml_008,sb_008_01084,트리테이스 프로텍트,트리테이스프로텍트,트리테이스프로텍트,Ramipril,Ramipril,molecule,normalized,NOOP,HIGH
