product_id,column,before,after
sp_002_00033_007,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00033_007,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00033_008,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00033_008,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00033_009,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00033_009,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_002,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_002,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_003,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_003,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_004,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_004,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_005,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_005,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_006,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_006,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_007,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_007,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_008,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_008,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00034_009,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00034_009,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_002,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_002,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_003,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_003,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_004,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_004,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_005,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_005,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_006,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_006,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_007,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_007,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_008,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_008,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00035_009,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00035_009,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_002,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_002,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_003,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_003,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_004,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_004,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_005,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_005,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_006,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_006,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_007,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_007,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_008,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_008,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00036_009,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00036_009,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_002,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_002,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_003,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_003,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_004,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_004,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_005,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_005,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_006,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_006,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_007,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_007,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_008,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_008,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00037_009,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00037_009,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_002,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_002,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_003,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_003,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_004,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_004,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_005,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_005,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_006,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_006,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_007,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_007,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_008,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_008,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00038_009,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00038_009,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_002,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_002,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_003,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_003,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_004,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_004,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_005,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_005,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_006,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_006,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_007,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_007,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_008,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_008,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00039_009,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00039_009,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00040_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00040_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00040_002,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00040_002,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00040_003,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00040_003,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00040_004,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00040_004,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00040_005,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_002_00040_005,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_002_00040_006,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
